"","1: upregulation, -1: downregulation","Symbol","wt-null","IR-mock","I:p53_wt-Treatment_IR","wt-null_for_IR","IR-mock_for_wt","p53_mock_1","p53_mock_2","p53_mock_3","p53_mock_4","p53_IR_1","p53_IR_2","p53_IR_3","p53_IR_4","null_mock_1","null_mock_2","null_IR_1","null_IR_2"
"103","ENSMUSG00000003444","Med29",0,1,0,0,0,8.24571212392396,8.01135484900849,8.17146354681493,8.02295578082385,8.31800580791719,8.57079435674286,8.81351643863037,8.88069118204151,8.1769432692887,8.45056482733275,9.88893529152098,9.35519655867156
"104","ENSMUSG00000003476","Crhr2",0,0,0,1,1,2,2,2,2,4.00619514657445,4.7381345323749,2.42321828759823,2.39875135932302,2,2,2,2
"105","ENSMUSG00000003484","Cyp4f18",0,-1,0,0,-1,11.2382622677454,11.2661481402916,11.2167861628951,11.2420067475244,9.60315831367883,9.58820776170589,9.73041978342574,10.1221316313682,11.3769405288317,11.4351466598624,9.69839599291085,9.29666996021081
"106","ENSMUSG00000003541","Ier3",0,0,0,0,1,5.04656041992387,3.73265101935907,3.88235069233974,4.18076210959025,5.37669136524671,5.83135347618022,5.83750967181384,4.60735685452349,3.64744243757364,4.02305439769068,4.68024547215549,5.05709682854638
"107","ENSMUSG00000003546","Klc4",0,-1,0,0,0,8.74622908051881,8.87482876698505,8.7643987461879,8.82870777047953,8.2045392689692,8.32928484898745,8.26723892287302,8.30377642909663,8.94654243012686,9.028809724999,7.79132476319425,7.68501680687689
"108","ENSMUSG00000003573","Homer3",0,0,1,1,1,7.5142513563266,7.69284890220206,7.45100647584201,7.92763413227444,9.51600371345342,9.54504406874278,10.3736830086539,10.4948716258696,7.86767686069294,7.97100207225418,7.72297820027003,7.6907098043997
"109","ENSMUSG00000003604","Aven",0,1,0,0,1,8.64284578740905,8.72181112755881,8.43848980936194,8.59430948756586,9.86204806964802,9.94989902797546,10.1972435714012,10.1450283720484,8.51030264435016,8.51413485165903,10.6849727261679,10.088273928932
"110","ENSMUSG00000003779","Kif20a",0,0,-1,0,0,9.06242169347483,8.32532373306996,8.68785304351211,7.8775025296244,8.10967245424188,8.13920063438444,8.26083925811988,8.41560811531822,8.02199784549182,8.29034164109022,9.10202935092319,8.52878372937873
"111","ENSMUSG00000003809","Gcdh",0,0,1,1,1,9.00557310323221,8.85807156246371,9.02467855137646,8.71054801599684,12.2245890645458,12.1916101748817,12.9378187237753,13.2547374511523,8.97127530057446,8.88392805988508,9.24156672569035,8.87721816911084
"112","ENSMUSG00000003824","Syce2",0,1,0,0,1,6.9170008625537,6.68833223265645,6.72257677072172,6.33090236265739,8.41754839852834,8.42762389556778,8.75096204677051,8.89619830213493,6.39029317859953,6.53030183575555,8.30401522063991,8.14509745721307
"113","ENSMUSG00000003873","Bax",0,1,1,1,1,10.0180252514485,9.9017502192253,10.032647887152,9.93692672332261,12.9905308337283,12.9019477470811,13.6463811126699,13.7667628296457,9.86711053734382,9.91753285913695,11.2820233249555,10.9384660305145
"114","ENSMUSG00000003934","Efnb3",0,1,0,0,1,4.02373279714058,4.59311201566659,3.9748974915766,4.42369726876967,5.70806074388927,5.96835334327206,6.08941567565408,5.60203199987631,4.44875415072181,4.48456371671691,6.30680279315679,5.25451153229622
"115","ENSMUSG00000003955","Fam162a",0,1,0,0,1,8.87479379538909,8.47098538236542,8.72496889346018,8.50136778571624,10.3745515701776,10.2411016877143,10.8321976993533,10.7635941963215,8.45078969344654,8.60776920156019,11.2687662877151,10.8842233534318
"116","ENSMUSG00000004032","Gstm5",0,0,0,0,-1,5.4389026599372,5.09609030882095,5.46130073023435,4.18076210959025,3.22711494416224,3.93961597704504,4.02440449931363,3.18489312801691,3.64744243757364,4.23912249510095,3.7127045742343,3.86568229709178
"117","ENSMUSG00000004098","Col5a3",0,-1,0,0,-1,5.98618952099559,6.51591991405928,5.94586658500938,7.70426459734694,4.32853530688568,5.31915231927741,4.2479488057343,4.17057573379666,7.38255198176768,8.1237256352872,4.23307175725383,5.22342851204875
"118","ENSMUSG00000004100","Ppan",0,1,0,0,1,10.3637919614984,10.2589465323406,10.2097180434833,10.2244714983007,12.0756809877243,12.2754285542653,12.3085469768999,12.3360740325525,10.3181887786047,10.4616199728447,13.1824051492844,12.8739785046823
"119","ENSMUSG00000004105","Angptl2",0,-1,1,1,0,7.80820051210691,8.55061693951463,8.11665735238678,8.7966946150751,7.80684822451183,7.71483091364636,7.53424082957136,7.80113323887965,8.61674486716811,8.54489939827598,6.13040927695581,7.11964607923775
"120","ENSMUSG00000004110","Cacna1e",0,-1,0,0,-1,13.0994021064723,13.4608031745829,13.194663578694,13.1479422474161,11.9394758446402,12.2923848008832,11.376694991468,11.7497145877784,12.9751207082741,13.029032169874,11.1290310664981,11.1913042577204
"121","ENSMUSG00000004113","Cacna1b",0,0,1,1,1,5.46021433061715,5.5658941392607,5.09959110973968,6.10555256082801,7.29344545683085,7.95360882411131,8.14746280845154,7.91207849287732,5.7241045214653,5.86503433018852,5.84616879593402,6.02291532672788
"122","ENSMUSG00000004187","Kifc2",0,-1,0,0,0,7.24016722428566,7.63219122983896,7.15718669339139,7.28694458945815,6.74491120654133,7.39651953906293,6.83865697670812,6.96554448893676,7.55904987002161,7.4633923299617,6.05827421568206,6.44283661366756
"123","ENSMUSG00000004231","Pax2",0,0,0,1,1,2,2,2,2.27247502399999,4.22888191236572,4.7381345323749,2.42321828759823,2.39875135932302,2,2,2,2
"124","ENSMUSG00000004264","Phb2",0,1,0,0,0,12.0039019149007,11.9399326220248,12.0694227466797,11.8419464130128,12.4456536744247,12.3962237978673,12.9300250189672,12.862768965996,12.2715473270415,12.1736499331216,13.6916211588592,13.4093127437664
"125","ENSMUSG00000004266","Ptpn6",0,0,-1,-1,0,14.2127686927744,14.0989420113818,14.013393457092,14.1215459596078,13.9113808255471,13.7646216811831,13.7835647227518,14.0517053681616,14.1005991977206,14.2827047467135,15.1194306405664,14.7976483345695
"126","ENSMUSG00000004268","Emg1",0,1,0,0,0,11.120637266977,11.1296951188785,11.1022016409099,11.0785561871494,11.3384114586702,11.2577781569068,11.9977196567054,11.9459470107943,11.2535940836772,11.2837804809748,12.8812061327981,12.3568955366773
"127","ENSMUSG00000004356","Utp20",0,1,0,0,1,11.3387692221088,11.3991011531123,11.304106371812,11.4569640535259,13.9381270014866,14.1477490302342,14.6327433924001,14.474104035352,11.3849120336338,11.431035202503,14.0681967471098,13.8230571524313
"128","ENSMUSG00000004393","Ddx56",0,1,0,0,1,9.99903853504152,9.99557741919994,9.97779086339677,9.94668450298638,10.9241166356392,11.0210404168047,11.5696236630284,11.4671436653244,10.1880420499006,10.2033375800923,12.3147998633379,11.8984635391936
"129","ENSMUSG00000004446","Bid",0,1,0,0,0,10.8048859385168,10.5472647882154,10.7205630056061,10.4122439457263,11.3767483072702,11.2159617696082,11.6110936614509,11.6769529387668,10.5433132855115,10.5152524263622,12.6013709857886,12.0523129438037
"130","ENSMUSG00000004552","Ctse",0,-1,1,1,0,9.85361325425914,9.55780274668838,9.3781424348356,9.30899152026764,9.10973239047287,9.12892979349524,9.02843517877341,9.3207087226168,9.26658355155798,9.75746281731995,7.53201220686006,8.14094481066652
"131","ENSMUSG00000004568","Arhgef18",0,-1,1,1,0,12.8970708226194,13.2879290174458,12.9200999376669,13.4809347281715,12.245457439328,12.4605495823338,12.2131587898577,12.2451456847017,13.3618770839921,13.4307257261558,11.2096370771549,10.8798692950144
"132","ENSMUSG00000004612","Nkg7",0,0,0,1,0,7.27064401427503,6.85202647611197,7.15718669339139,7.76066880106055,7.1779506497018,7.85101701515379,8.05432254165667,7.64467606447444,7.41569482940589,6.37155410286693,5.81732099701483,6.99635111874071
"133","ENSMUSG00000004655","Aqp1",1,0,-1,0,-1,8.42169403489675,7.75105881073251,7.82499840089518,5.97813654800785,4.50930142495078,5.01615541730781,5.39857378917651,4.60735685452349,4.54775142305765,6.21031485786078,5.11892391556286,5.42813537153839
"134","ENSMUSG00000004665","Cnn2",0,0,0,0,-1,12.7985481471644,12.5889384039228,12.7559848120907,12.7196188482976,11.6180381172044,11.4860282948517,11.4059902905263,11.8031317099385,12.8354499858609,12.8315987071219,12.0195134452235,11.6584846474447
"135","ENSMUSG00000004791","Pgf",0,0,1,1,1,2.85354303222512,2.66069579240745,2.79306415809995,3.29580978174211,4.50930142495078,4.51771043059363,5.90472820582778,5.56370202576355,2.97778872176109,3.06656500350003,2,3.27733555450865
"136","ENSMUSG00000004837","Grap",0,1,0,0,1,12.4542637514763,12.4144989222135,12.3726620120746,12.2998195674526,13.6117234590226,13.5535233896033,13.912023182,13.9900373453557,12.5598125651209,12.4768334456333,14.3123357581928,14.0332030209034
"137","ENSMUSG00000004842","Pou1f1",0,0,1,1,1,5.86358911008051,6.54013390701953,6.69563343502005,7.53994457791207,10.1477764628715,11.3410993115999,7.49115064895731,7.91207849287732,7.10219152834868,6.62292555254078,5.81732099701483,7.27172003751121
"138","ENSMUSG00000004891","Nes",0,0,0,0,1,4.18602675685756,2.97678502947572,4.55704367083975,3.62235987650132,5.42251995971411,6.47704677894172,5.61473461266845,4.94217554032582,4.49910176549074,4.02305439769068,3.83287606771634,4.98479522633869
"139","ENSMUSG00000004988","Fxyd4",0,1,0,0,1,6.4686905203478,6.07693752004967,6.03454730454612,6.61413503221092,7.97774930130162,8.79613959956863,7.55531270785349,6.54136904558032,6.0953149675246,6.43132103361431,8.14478072819271,7.90666255766788
"140","ENSMUSG00000005043","Sgsh",0,-1,0,0,0,10.2383379439524,10.4061851181509,10.1352221178529,10.5498426614098,9.57045317248246,9.41523001609496,9.06195021225266,9.6321748197558,10.3891556816583,10.4170458081955,8.95086062930074,9.11595237540408
"141","ENSMUSG00000005107","Slc2a9",0,-1,1,1,1,8.3578348089469,8.31483555177328,8.50595592319352,8.8830763511814,10.8123669055526,10.7708425322357,11.1565122562987,11.1594448267536,8.55263494714073,8.79002851913896,6.86726001500382,7.33124681742538
"142","ENSMUSG00000005125","Ndrg1",0,-1,0,0,0,8.24571212392396,8.1436665353161,8.13682859300757,8.37698319372623,7.78069323166727,8.04938704659642,7.31702770743443,7.07859861932988,8.26686981243964,8.63025812873937,6.40701318818513,7.19368209353084
"143","ENSMUSG00000005131","4930550C14Rik",0,0,0,1,1,2.85354303222512,3.64605409929272,3.15137260788772,3.41306644423298,5.12278150289506,4.63212811734401,5.53211486622953,5.26241696606373,2.66144558716119,2.90731566273566,3.58160614667018,3.78282240259426
"144","ENSMUSG00000005233","Spc25",0,0,1,1,1,7.59354127379504,7.18711593559497,7.24343254720536,6.75407397938152,10.0213124359522,9.97721763148222,10.8736807446495,10.7508564064184,6.87321167835103,6.9330956372853,8.07946568154081,7.51574482530958
"145","ENSMUSG00000005237","Dnah2",0,0,1,1,1,5.30396529409796,5.4428589377607,5.82675325447242,5.48362664573877,7.29344545683085,7.36377263616925,6.32849656854065,5.9676162489539,5.65916344415501,5.21998145902756,4.61469362068284,5.48165786275187
"146","ENSMUSG00000005364","Il5ra",0,-1,0,0,0,10.950356498854,10.9282730382448,10.8620785709524,11.1667755028547,10.1528834564409,10.5338355696778,10.0748981339758,10.1881858060259,11.2920301515413,11.3163419137832,9.76600340795368,10.0073279735675
"147","ENSMUSG00000005370","Msh6",0,1,1,1,1,10.9847722757483,10.7918679547415,10.7874837653021,10.9290662355607,12.9295951340223,12.9214170588818,13.3890715796,13.5970049066121,10.7529938375786,10.9417729913133,12.2745771770283,11.6086094931841
"148","ENSMUSG00000005374","Tbl2",0,1,-1,-1,0,9.80550860291257,9.74782054244255,9.69451262175762,9.87950145052577,9.85161613157083,10.0740237058112,9.95514835769168,9.93210792979128,9.7781611125784,9.82307914346221,11.1666842356607,10.7812640075394
"149","ENSMUSG00000005410","Mcm5",0,1,-1,-1,0,10.9573993258922,10.487816117765,10.8190349576208,10.3684497159432,10.9030547695077,10.7848250203529,11.229610478517,11.3160877943954,10.5515373810614,10.5694582549795,12.8297749172167,12.1084189307456
"150","ENSMUSG00000005413","Hmox1",0,0,0,1,0,13.3977243296812,12.6602327901656,13.8037735295511,13.7900935795498,14.2001342702277,13.5188526763719,13.8187089910489,13.2839509341853,12.3490833771072,12.6517094706019,11.084327693936,12.4435299405229
"151","ENSMUSG00000005447","Pafah1b3",0,-1,0,0,0,9.44967174653126,9.23519436424134,9.24277547557832,9.58682459297377,8.21108262273612,7.93143280341703,8.69983574251655,8.84117808753417,9.5434314408534,9.95746470235636,7.77641399717885,8.25292581237073
"152","ENSMUSG00000005470","Asf1b",0,1,-1,-1,0,8.39980127544048,7.72489054183723,7.96696253218383,7.2480158047994,7.59304531475115,6.94384492964091,7.64650332169595,7.44827641225881,7.46718889417456,7.64474868613582,8.9804377319176,8.26823647481391
"153","ENSMUSG00000005481","Ddx39",0,1,0,0,0,11.5615624497091,11.5624300351673,11.6264698514438,11.6948299330889,11.9917148597214,11.9599667329155,12.4935640304083,12.4809836121265,11.7483969390861,11.7254767718966,13.4616234817606,12.9290521358911
"154","ENSMUSG00000005483","Dnajb1",0,1,-1,-1,0,10.1186266238204,9.9812786534126,10.3727370897101,10.2424081309508,10.0778971897639,10.1065511453244,10.4246703726697,10.4123451337273,10.2754959997364,10.1697363293082,12.318664648142,10.2883246992014
"155","ENSMUSG00000005510","Ndufs3",0,1,0,0,0,10.2212754109074,10.1202721657695,10.1929575625319,10.1021102672604,10.1392244264777,10.174214531797,10.881001785192,10.8507374081283,10.2333613655495,10.3126561546265,11.7491400817863,11.2171747143968
"156","ENSMUSG00000005534","Insr",0,-1,0,0,0,11.1960133778411,11.5378390942485,11.3311653503486,11.7031289577322,10.6604813001524,10.7216161224602,10.2515092923035,10.3060666313747,11.6605713910999,11.6057522938863,9.78661335993767,10.1286787831087
"157","ENSMUSG00000005540","Fcer2a",0,1,0,0,1,13.8206535272526,13.8754897006616,13.6633010955067,13.9555344528808,14.8635110141849,14.6407721471967,15.2175269022496,15.4008244293865,14.0349920671389,14.0520025729317,15.5618494401145,15.5486024780874
"158","ENSMUSG00000005580","Adcy9",0,0,0,0,-1,7.03532307436684,7.2618198518434,7.03353459314661,7.29460586361193,6.57269109730921,6.09346437711739,6.11802262633743,5.71126609480609,7.01836711721908,6.5970628204806,6.05827421568206,5.92970487748038
"159","ENSMUSG00000005610","Eif4g2",0,0,-1,0,0,15.1850813634273,15.5850077938868,15.6018693708536,15.7362698867743,14.571210806859,14.5319099277976,15.7866377159087,15.2783947082422,15.5426363239722,15.2810379562881,16.4435861122966,15.6308102861619
"160","ENSMUSG00000005640","Insrr",0,0,1,1,1,7.2153135859855,7.52707922515597,7.58183475126246,7.98083857379319,9.3539785349595,10.3969051770288,8.10522082256802,7.91207849287732,7.70023933160974,7.69438006960932,6.73469095945453,7.5968108121917
"161","ENSMUSG00000005667","Mthfd2",0,1,-1,-1,0,8.6451738557731,8.37665052984627,8.67066128722515,8.40556575312014,9.05985437556592,8.80835991441664,9.2514016082336,9.29753896228185,8.25958635691503,8.59802272965925,11.3820642301988,10.5588622529136
"162","ENSMUSG00000005674","Tomm40l",0,1,0,0,0,9.21595755238781,9.14925617477567,9.21220846841191,9.08653936714981,9.7201687471145,9.54869077959354,10.1356195742573,10.371323350106,9.39012117785855,9.39617164656802,10.8400154491675,10.411513511742
"163","ENSMUSG00000005686","Ampd3",0,-1,0,0,0,9.61200037443251,9.85184000080623,9.58499030433453,10.008550422972,9.14433247225647,9.06416054895962,8.8650569761557,9.01104031259469,9.75891903699159,9.81047382894283,8.30920454821885,8.82381810217306
"164","ENSMUSG00000005718","Tfap4",0,1,-1,0,1,7.6127010873772,7.70360871290255,7.52939298894974,7.9127767095281,9.50006166708203,9.50806082747708,9.57659706317652,9.55611846663146,7.47349831657628,7.6320693913336,10.6485879073327,10.1972737002321
"165","ENSMUSG00000005779","Psmb4",0,1,0,0,0,10.9470580431314,10.7398944761846,11.0446456199293,10.7997722883791,11.0912751561093,10.8877462317578,11.8658304966406,11.7703729885224,11.1212212323036,11.0876258001294,12.6828411298423,12.0501001852985
"166","ENSMUSG00000005800","Mmp8",0,0,0,1,1,6.70126757362776,5.39054837975208,5.09959110973968,4.04200461530556,6.689757624309,8.03905366763857,6.90582330111657,4.94217554032582,3.64744243757364,3.9431883341483,4.91619440315071,5.34393376303517
"167","ENSMUSG00000005802","Slc30a4",0,0,0,-1,0,9.93197618394666,9.81137643497091,9.95666951315803,10.1493522359131,9.64725217935292,9.75848093693114,10.0528418928094,9.88819217276482,10.1233080961536,10.2946668133388,11.0896150299886,10.5604177898178
"168","ENSMUSG00000005873","Reep5",0,-1,0,0,-1,11.1335457128404,11.0439193949217,11.3052208118614,11.171984150174,10.2062619782232,9.60231337322004,10.2139043362706,10.2513476173236,11.1662216782814,11.1573082542214,9.74509475544954,10.0186885867533
"169","ENSMUSG00000005883","Spo11",0,-1,1,1,0,7.2153135859855,7.07557229701515,6.94478964646433,6.89176894328898,6.8987477609975,6.53702324934201,6.40012886055644,6.85878875684374,6.86363565693819,7.10810136733839,5.45485283364529,5.7230052440585
"170","ENSMUSG00000005950","P2rx5",0,1,0,0,1,5.74704022723169,5.8632493133573,6.03454730454612,6.4316192930371,7.0954750384111,7.70178840896236,6.75004771491224,6.50136996733676,5.70278065759072,5.88654548412602,7.76134751228649,7.47013066676098
"171","ENSMUSG00000005952","Trpv1",0,0,0,0,1,2.21584829953836,2,2,2,3.59047060993689,4.92930160631985,2.75003268090992,2,2,2,2.65024692605558,2.49244918571559
"172","ENSMUSG00000005968","Tuft1",0,1,0,0,1,6.7711469634539,6.66650007179742,6.95618592671479,6.87142180582316,8.23053648189276,8.41169252945733,8.66148092790283,8.6577406563154,6.90156417842951,7.02325050473695,8.62852760661765,8.35325241641388
"173","ENSMUSG00000005981","Trap1",0,1,0,0,1,11.0030391281666,11.0031286950169,10.9622656553841,11.0242963630077,12.023661397721,12.019651264521,12.3811519958675,12.4219445076867,10.9909406846256,10.9596428222117,12.8081739203888,12.4321049664002
"174","ENSMUSG00000006057","Atp5g1",0,1,0,0,1,10.3764583961871,10.0929104362191,10.2782871724339,10.2910928965992,11.1655868184552,11.0547705242685,11.709541598676,11.6203052411299,10.2826997756677,10.3576349850363,12.5719899657586,12.1371084044819
"175","ENSMUSG00000006127","Inpp5k",0,-1,0,0,0,11.2374910197492,11.3660417058987,11.2518886233695,11.4436743845912,10.5080774478342,10.5338355696778,10.7648231210293,10.8831999834501,11.7700232886996,12.1082087011047,10.9048661111669,10.7052580439656
"176","ENSMUSG00000006235","Epor",0,0,0,0,-1,6.67416480179646,6.40162740525656,6.64018853457421,6.15689303961113,5.32935908481658,5.62575454039284,5.0284320798571,5.67576582198312,5.63685015146849,5.43961859715552,5.29664392044375,5.5332655504762
"177","ENSMUSG00000006241","Ccdc159",0,0,1,1,1,2.85354303222512,3.11215945960192,3.15137260788772,2.69922707991166,5.22976458558157,5.83135347618022,5.14421864594419,5.48384469037403,3.1132559784332,2.7282813686393,2.36145216207454,3.69491197914412
"178","ENSMUSG00000006313","Upk1a",0,1,0,0,1,2.97696451424939,2.47220690649874,3.67728375510432,3.16817308554332,4.50930142495078,4.92930160631985,3.43540314274316,3.82657128666367,3.23708777306939,3.20997032269746,5.33785216736012,4.39827568518498
"179","ENSMUSG00000006315","Tmem147",0,1,0,0,0,8.74405862265621,8.79406871364387,8.92090214809145,8.62805393652716,9.20459539085383,8.87378177056482,10.1356195742573,10.143404887271,8.89341614802797,9.00687897806978,10.6196402455414,9.9715305776127
"180","ENSMUSG00000006344","Ggt5",0,0,0,1,0,7.15123916865734,7.33975918103736,7.3422895308076,6.92176149926325,7.21748519408094,7.36377263616925,6.90582330111657,6.618186506093,7.21192073420105,6.40174704377964,5.63095707451774,6.14405266895341
"181","ENSMUSG00000006345","Ggt1",0,0,0,1,0,4.18602675685756,5.15998643918225,3.78345772757235,3.52150514184846,4.50930142495078,5.31915231927741,3.75975590771016,3.18489312801691,4.39658575581646,4.09873011986199,2.65024692605558,3.15088031791733
"182","ENSMUSG00000006356","Crip2",0,-1,1,1,1,8.49322149853482,8.28648848177587,8.55174820382483,8.69036249147956,9.56535515068295,9.08440102061528,10.0620730069858,10.2316184796996,8.16139505977921,8.25769718511006,6.00809914344215,7.34575250699217
"183","ENSMUSG00000006360","Crip1",0,-1,0,0,-1,10.9774002783834,10.9976746049357,11.293476032922,11.0300445935798,8.87030427024923,8.55637562240588,9.2319025023167,9.12071490787426,11.3259862252432,11.2893427956773,9.54188398126122,9.58042424641526
